episode,reward,length,goal_reached,goal_distance
0,-5789.276406,1000,0.0,3.041381291019103
1,-6195.203752,1000,0.0,2.213704605249989
2,-4554.082454,1000,0.0,0.2341255160730033
3,-4499.058332,1000,0.0,1.5620498223064345
4,-4275.448731,1000,0.0,1.5620498223064345
5,-4233.818343,1000,0.0,1.5620498223064345
6,-4191.649698,1000,0.0,1.5620498223064345
7,-4135.937228,1000,0.0,1.5620498223064345
8,-4115.796276,1000,0.0,1.5620498223064345
9,-4102.341904,1000,0.0,1.5620498223064345
10,-4146.81441,1000,0.0,1.5620498223064345
11,-4088.517878,1000,0.0,1.5623362999785562
12,-4385.348179,1000,0.0,1.7454785404879651
13,-5048.505869,1000,0.0,1.7996266285106381
14,-4709.364005,1000,0.0,1.5668821601565497
15,-4055.2534,1000,0.0,1.5620498223064345
16,-4055.081667,1000,0.0,1.5620498223064345
17,-4021.361417,1000,0.0,1.587025190340444
18,-4965.876844,1000,0.0,1.8554915478652478
19,-5537.732664,1000,0.0,0.9085855919950584
20,-3942.966496,1000,0.0,1.4248524812020185
21,-5023.713164,1000,0.0,1.3754625347687972
22,-4699.493497,1000,0.0,1.2062551809869948
23,-2988.232645,1000,0.0,1.3131783995299238
24,-3176.432385,1000,0.0,0.9609860924685915
25,-3200.366393,1000,0.0,1.0702527617217656
26,-2018.095271,1000,0.0,0.508995533321551
27,-4476.120443,1000,0.0,3.14497219692559
28,-4238.439505,1000,0.0,2.408318791413916
29,-1400.566041,1000,0.0,0.5580767873843577
30,-938.994805,1000,0.0,0.6011670158361024
31,-1805.200839,1000,0.0,1.1136699379911936
32,-2371.982873,1000,0.0,1.0917901386107143
33,-2323.336908,1000,0.0,1.1791856555794809
34,-2329.044677,1000,0.0,1.1391695401044026
35,-2262.28471,1000,0.0,1.1452948983465592
36,-6197.52459,1000,0.0,2.1596718541249538
37,-2230.500964,1000,0.0,0.9560657518217709
38,-1652.721122,1000,0.0,1.0455491892967221
39,-2036.344065,1000,0.0,1.1679776679964087
40,-2786.25768,1000,0.0,1.292181634633174
41,-3182.086807,1000,0.0,1.3907469749164598
42,-3462.958592,1000,0.0,1.3977419481096087
43,-3003.229358,1000,0.0,0.7919621139206625
44,-2538.900413,1000,0.0,1.2204743619208345
45,-3262.830218,1000,0.0,1.3905283495804603
46,-3565.722412,1000,0.0,1.3687111522698923
47,-3472.288916,1000,0.0,1.3427628636438251
48,-3832.786818,1000,0.0,1.4996898215672458
49,-3369.269448,1000,0.0,1.3863198828137762
50,-2849.396373,1000,0.0,1.2573122696917634
51,-2924.65981,1000,0.0,1.2579299164153288
52,-2821.101487,1000,0.0,1.237801666864878
53,-2647.789538,1000,0.0,1.2513670568558422
54,-2568.686295,1000,0.0,1.2401833677913259
55,-2599.494975,1000,0.0,1.2198630794479663
56,-1881.390155,1000,0.0,0.822808331693097
57,-1111.521165,1000,0.0,0.8733749190733716
58,-1344.802604,1000,0.0,0.8549576382539014
59,-1297.912687,1000,0.0,0.9607241761607499
60,-1524.015895,1000,0.0,0.9492148412103264
61,-1480.059115,1000,0.0,0.8194844650041733
62,-1178.003846,1000,0.0,0.8043124134857182
63,-1161.495219,1000,0.0,0.8513109706106327
64,-942.877216,1000,0.0,0.6852118857665859
65,-941.868271,1000,0.0,0.7509902321852133
66,-721.515637,1000,0.0,0.7181847895972268
67,-4701.17787,1000,0.0,2.50268269810661
68,-6576.606441,1000,0.0,2.504222925966952
69,-4851.773222,1000,0.0,1.0876657448637006
70,-6064.627657,1000,0.0,2.4706538817868
71,-4427.201685,1000,0.0,1.0876657448637006
72,-3645.448732,1000,0.0,1.0876657448637006
73,-5488.465263,1000,0.0,2.8208485485458614
74,-4702.887014,1000,0.0,0.2772206345334021
75,238.276897,1000,0.0,0.29784534382177513
76,390.145024,1000,0.0,0.21073592061055502
77,-2301.255081,1000,0.0,1.0733102058938393
78,-1401.035274,1000,0.0,1.0340147889433786
79,-2092.440264,1000,0.0,0.21122512336577107
80,-2165.828378,1000,0.0,0.9913831813982336
81,-2629.166683,1000,0.0,1.1564488760625324
82,-2287.56343,1000,0.0,1.1685072612527603
83,-2149.577468,1000,0.0,1.0878811891951363
84,-1157.837105,1000,0.0,0.8915912637820115
85,-1117.707856,1000,0.0,1.0086715465793827
86,-1918.950006,1000,0.0,1.1883950086885826
87,-1810.45835,1000,0.0,1.1097027810312126
88,-1227.803708,1000,0.0,0.9461783274509882
89,-959.903976,1000,0.0,0.9372892108029462
90,-1160.020929,1000,0.0,1.0076325927360865
91,-1313.873675,1000,0.0,1.0232767339824222
92,-1247.117594,1000,0.0,1.0159012833035885
93,-1127.882732,1000,0.0,0.9873086672197113
94,-1046.39133,1000,0.0,1.0051313825320962
95,-1090.411992,1000,0.0,0.9717679104074323
96,-798.819931,1000,0.0,0.9190018446128078
97,-796.495256,1000,0.0,0.9163461405418182
98,-983.130939,1000,0.0,0.9315286854223337
99,-1006.286935,1000,0.0,0.9365690050453643
100,-1049.658771,1000,0.0,0.90411352908791
101,-914.012325,1000,0.0,0.8801992153174193
102,-1310.531291,1000,0.0,0.960265538874136
103,-840.011106,1000,0.0,0.8173093171916952
104,-674.815546,1000,0.0,0.9177768128314249
105,-824.859302,1000,0.0,0.9268574479392897
106,-931.757886,1000,0.0,0.9243342810202476
107,-901.808287,1000,0.0,0.28024356631641323
108,-637.516201,1000,0.0,0.21092482983719374
109,-710.494557,1000,0.0,0.30040530018487416
110,-834.931417,1000,0.0,0.7809009318699272
111,-1110.548791,1000,0.0,0.8417441924364513
112,-2537.781854,1000,0.0,2.670106302643757
113,-3332.742634,1000,0.0,2.200397075518616
114,-643.309983,1000,0.0,0.6765135474462091
115,-483.984444,1000,0.0,0.6451914519750708
116,-509.904921,1000,0.0,0.6893243150264494
117,-571.555018,1000,0.0,0.6693298662676344
118,-554.847254,1000,0.0,0.692210263419267
119,-648.056643,1000,0.0,0.702272757189186
120,-4143.328528,1000,0.0,1.5620498223064345
121,-4043.875037,1000,0.0,1.5620498223064345
122,-4033.981361,1000,0.0,1.5620498223064345
123,-4022.118142,1000,0.0,1.5620498223064345
124,-4016.511215,1000,0.0,1.5620498223064345
125,-4001.251383,1000,0.0,1.5620498223064345
126,-4010.686624,1000,0.0,1.5620498223064345
127,-4000.894181,1000,0.0,1.5620498223064345
128,-4011.051852,1000,0.0,1.5620498223064345
129,-4071.854896,1000,0.0,1.5620498223064345
130,-464.624588,1000,0.0,1.858244220175179
131,-712.227751,1000,0.0,0.7001158850423077
132,-617.197205,1000,0.0,0.7372194206726892
133,-688.9082,1000,0.0,0.71080697104991
134,-590.393862,1000,0.0,0.71421218822466
135,-590.662556,1000,0.0,0.7025836815296072
136,-645.205945,1000,0.0,0.6924143187838223
137,-750.104938,1000,0.0,0.7678937705844932
138,-634.696892,1000,0.0,0.724414451701333
139,-738.559367,1000,0.0,0.6226064413530538
140,-773.499428,1000,0.0,0.8907452114935163
141,-730.235035,1000,0.0,0.716069239636185
142,-733.878409,1000,0.0,0.7196263347633035
143,-797.996943,1000,0.0,0.7203245962536401
144,-851.222515,1000,0.0,0.7410833754533591
145,-835.6203,1000,0.0,0.728873102490245
146,-626.619536,1000,0.0,0.7389627177798126
147,-737.869165,1000,0.0,0.7918833778876201
148,-902.427237,1000,0.0,0.7832106797207403
149,-687.388224,1000,0.0,0.8363684982192143
150,-961.185406,1000,0.0,0.7138950614608065
151,-1463.927568,1000,0.0,0.9702337646190576
152,-518.291398,1000,0.0,1.0203173956595517
153,-1004.731763,1000,0.0,1.0363013922675628
154,-1565.801964,1000,0.0,1.0395672169078851
155,-1550.602749,1000,0.0,1.031249462805385
156,-740.93422,1000,0.0,0.7165171196326625
157,-416.135997,1000,0.0,0.6931940446894378
158,-228.202258,1000,0.0,0.7740800395272285
159,-225.015654,1000,0.0,0.8116811203579763
160,-198.7258,1000,0.0,0.7276638939698455
161,-224.029871,1000,0.0,0.6972105141981738
162,-207.888643,1000,0.0,0.7352286816906026
163,-319.584913,1000,0.0,0.6870681133891644
164,-31.530366,1000,0.0,0.7505391210199338
165,-1317.075068,1000,0.0,0.8192837023780055
166,-1675.159326,1000,0.0,1.2076488176906228
167,-87.488602,1000,0.0,0.6978389712548887
168,-183.82746,1000,0.0,0.7404995637055068
169,-262.683196,1000,0.0,0.7357922085292391
170,-197.101253,1000,0.0,0.7913487167757741
171,-944.660911,1000,0.0,0.7154679571412568
172,-1597.129978,1000,0.0,0.653451069334045
173,-755.683846,1000,0.0,0.42208982642560255
174,-362.443614,1000,0.0,0.6628239410335649
175,-279.412008,1000,0.0,0.790339507104107
176,-226.698281,1000,0.0,0.8244625149911224
177,-273.583271,1000,0.0,0.7597453366108425
178,-291.290691,1000,0.0,0.802799635665159
179,-326.483033,1000,0.0,0.8015817126665037
180,-295.732283,1000,0.0,0.7830712162364031
181,-305.747767,1000,0.0,0.7447126942876835
182,-350.504626,1000,0.0,0.7656465169484445
183,-149.996284,1000,0.0,0.697405815839315
184,-233.929044,1000,0.0,0.7209689523216184
185,-227.896097,1000,0.0,0.8139302027646519
186,-246.7271,1000,0.0,0.7662661099415182
187,-4010.733822,1000,0.0,1.5620498223064345
188,-4031.567513,1000,0.0,1.5620498223064345
189,-4033.630244,1000,0.0,1.5620498223064345
190,-4028.075002,1000,0.0,1.5620498223064345
191,-4034.781416,1000,0.0,1.5620989092485869
192,-4035.182195,1000,0.0,1.5620498223064345
193,-4041.174726,1000,0.0,1.5620498223064345
194,-81.70609,1000,0.0,0.7339644908882967
195,-119.080577,1000,0.0,0.716261664243403
196,-136.753819,1000,0.0,0.7348863104930612
197,-189.033481,1000,0.0,0.7396103001747834
198,-148.647247,1000,0.0,0.7456856623293916
199,-173.257505,1000,0.0,0.7451565788716158
200,-190.746431,1000,0.0,0.7415697397821959
201,-277.550492,1000,0.0,0.7470324454394527
202,-195.31925,1000,0.0,0.7688579159700134
203,-229.615959,1000,0.0,0.7477024814972819
204,-176.90881,1000,0.0,0.7282635707874262
205,-318.140157,1000,0.0,0.771477283606882
206,-281.736481,1000,0.0,0.7314621462512336
207,-288.764464,1000,0.0,0.7668966104425617
208,-333.533057,1000,0.0,0.7756359355525902
209,-408.371419,1000,0.0,0.7748245442310521
210,-338.166368,1000,0.0,0.757998115429624
211,-300.687419,1000,0.0,0.790717410014165
212,-298.001906,1000,0.0,0.751281448049403
213,-237.640892,1000,0.0,0.7533429292833542
214,-273.740814,1000,0.0,0.7580103241726847
215,-174.845082,1000,0.0,0.7705418183731576
216,-179.114694,1000,0.0,0.76544830352094
