episode,reward,length,goal_reached,goal_distance
0,-7178.567177,1000,0.0,2.7946531823946503
1,-7479.899928,1000,0.0,3.2999999523162877
2,-7231.440999,1000,0.0,2.2116437752954066
3,-3583.925155,1000,0.0,0.8306231832060526
4,-2251.767926,1000,0.0,0.6683888073545112
5,-945.516943,1000,0.0,0.6313213271156581
6,569.421743,1000,0.0,0.3654706357740384
7,2639.09168,1000,0.0,0.36402129870868694
8,2687.033634,454,1.0,0.38315746867351097
9,-158.756972,1000,0.0,0.4621223969077558
10,4461.350462,959,1.0,0.47436585149682653
11,1129.689521,1000,0.0,0.32861110323070997
12,568.742398,413,1.0,0.34094192284052965
13,1327.579042,394,1.0,0.32338335547843533
14,1700.541349,1000,0.0,0.3638786396706522
15,574.204208,303,1.0,0.2967790018811333
16,1630.814247,415,1.0,0.32116437256210745
17,3072.528072,500,1.0,0.3333663201615055
18,3227.934614,481,1.0,0.31861058678767296
19,-1407.4198,1000,0.0,1.0525585461418787
20,-1418.220885,1000,0.0,1.1278551065841205
21,-943.002621,1000,0.0,0.9463487617787842
22,6536.376304,702,1.0,0.3213782202205907
23,-1274.330261,1000,0.0,1.177776333373397
24,-1520.235932,1000,0.0,0.8617673291598593
25,-30.661883,1000,0.0,0.8941586269009456
26,4103.835349,1000,0.0,0.2881793183164489
27,14503.484965,1000,0.0,0.27688247535904253
28,-1606.038655,1000,0.0,1.2374308478864875
29,-1685.207134,1000,0.0,0.9629464628139632
30,11181.376472,1000,0.0,0.36143512790297216
31,-766.725121,1000,0.0,0.8853488171156461
32,-1685.389878,1000,0.0,1.147208404471482
33,12559.113107,1000,0.0,0.29096377436753584
34,15186.101773,1000,0.0,0.29143676441251576
35,14327.460384,1000,0.0,0.32522413847466136
36,13292.168022,1000,0.0,0.29215834748471153
37,-1245.491292,1000,0.0,1.0182701234613318
38,-393.156727,1000,0.0,0.7300225640446293
39,371.367642,1000,0.0,0.7014556071198035
40,14104.505394,1000,0.0,0.31925959585145447
41,14594.237254,1000,0.0,0.2982529172581327
42,-885.581765,1000,0.0,0.8031029407049659
43,-575.947064,1000,0.0,1.0021726607904569
44,-1105.230716,1000,0.0,0.9392637990945812
45,-1378.39877,1000,0.0,1.0510735931089161
46,4017.696237,1000,0.0,0.3509117258249082
47,7484.334765,1000,0.0,0.308530215943948
48,-3185.55037,1000,0.0,2.080495233708185
49,-4363.080627,1000,0.0,1.6148561319336434
50,-4246.479287,1000,0.0,1.3890172012119766
51,12731.176711,1000,0.0,0.30206547482014895
52,16333.031174,1000,0.0,0.30554931930864265
53,17815.858423,1000,0.0,0.31417340386482423
54,15253.772488,1000,0.0,0.3006043439562121
55,9759.622121,1000,0.0,0.2985326513920269
56,-2.017836,1000,0.0,0.7361049946746421
57,7645.758071,1000,0.0,0.2946478707544707
58,15420.963008,1000,0.0,0.2989819301495525
59,14120.041268,1000,0.0,0.30329671638023253
60,-2755.613479,1000,0.0,1.5104142635156759
61,1050.336405,1000,0.0,0.47601718795454306
62,358.789585,1000,0.0,0.9256527096304203
63,139.067596,1000,0.0,0.8344960103605099
64,-1112.078241,1000,0.0,1.3101400124721272
65,-2559.85544,1000,0.0,1.6841166235287257
66,-3615.240432,1000,0.0,1.9793137941021495
67,-5580.67788,1000,0.0,2.6302866407435883
68,-4832.449089,1000,0.0,2.5427678896316905
69,-4351.858653,1000,0.0,2.5061259079832663
70,-3746.06985,1000,0.0,2.120216244624596
71,-2910.624397,1000,0.0,1.7037113561974975
72,-1470.604533,1000,0.0,1.0634961457584546
73,-2099.903185,1000,0.0,1.8930975756554185
74,-3150.838579,1000,0.0,1.0519979147518674
75,-1442.38081,1000,0.0,1.799133871814454
76,16399.915625,1000,0.0,0.29318729860582476
77,16373.097638,1000,0.0,0.3036707321241228
78,12972.097318,1000,0.0,0.29981443211432746
79,12469.519516,1000,0.0,0.3312211788185023
80,14916.065736,1000,0.0,0.2945627823603685
81,19435.302284,1000,0.0,0.3183092641244197
82,20175.344468,1000,0.0,0.29656995708031336
83,21111.686737,1000,0.0,0.3346825944810601
84,20948.056951,1000,0.0,0.3133916769647249
85,20512.692474,1000,0.0,0.31206091380811657
86,20712.439321,1000,0.0,0.32040041671655856
87,20400.363973,1000,0.0,0.3204606070247814
88,21063.361407,1000,0.0,0.32391275371179334
89,21902.557634,1000,0.0,0.3192683841690572
90,21489.457508,1000,0.0,0.331351650301791
91,19615.115562,1000,0.0,0.3003181259201615
92,19280.468731,1000,0.0,0.28969256326038234
93,21009.797827,1000,0.0,0.33201007807327243
94,19356.23333,1000,0.0,0.3420333923428872
95,21061.93399,1000,0.0,0.3393490740008232
96,19449.726887,1000,0.0,0.31314778969953505
97,19738.939908,1000,0.0,0.3165216860043163
98,18480.79813,1000,0.0,0.3291924402143733
99,16579.526592,1000,0.0,0.34619915629737463
100,17728.365588,1000,0.0,0.30831191775870087
101,18343.215213,1000,0.0,0.30411711470452424
102,19832.109949,1000,0.0,0.3214412296572782
103,18837.186917,1000,0.0,0.3113737252802923
104,18585.856227,1000,0.0,0.3100933394356592
105,-4249.962131,1000,0.0,1.6299237102443647
106,16766.518362,1000,0.0,0.3242010805034298
107,18050.893778,1000,0.0,0.3162093976327115
108,20227.889602,1000,0.0,0.3193503045356626
109,18596.057821,1000,0.0,0.3237623864032052
110,-4117.44085,1000,0.0,1.760401818672962
111,-3844.579023,1000,0.0,1.8250084091505967
112,21467.729204,1000,0.0,0.3353372391461185
113,21759.30634,1000,0.0,0.33650392935257895
114,21267.683543,1000,0.0,0.33261408117160296
115,-2392.947361,1000,0.0,1.7017886512211258
116,21687.93693,1000,0.0,0.3282067332071129
117,21201.062703,1000,0.0,0.3207218344713761
118,21418.51625,1000,0.0,0.3263835965801416
119,21627.146438,1000,0.0,0.3292303975407185
120,21817.002754,1000,0.0,0.33008575945239016
121,21738.610977,1000,0.0,0.32308765086248903
122,22397.472949,1000,0.0,0.3271844935030639
123,22668.840444,1000,0.0,0.33370138713003195
124,21983.093697,1000,0.0,0.33285475772972745
125,22194.743027,1000,0.0,0.3241635920340448
126,22000.922071,1000,0.0,0.32177207297311344
127,20609.058785,1000,0.0,0.3301277423163513
128,-186.876956,1000,0.0,0.6687267383747509
129,21357.665651,1000,0.0,0.3276825054161839
130,21229.012143,1000,0.0,0.3353063952856446
131,20932.868081,1000,0.0,0.3340300396241159
132,21297.099385,1000,0.0,0.33375579492123275
133,21116.205186,1000,0.0,0.3340466981212049
134,20554.832595,1000,0.0,0.35123097419915045
135,21281.55195,1000,0.0,0.33845006115050474
136,22098.834609,1000,0.0,0.34793839090945217
137,21821.291377,1000,0.0,0.3284613047826977
138,21490.937422,1000,0.0,0.324222675730426
139,21685.967785,1000,0.0,0.32696486319725776
140,-1336.40288,1000,0.0,1.1097363831585934
141,-1310.396187,1000,0.0,1.1374928332609506
142,-1171.592468,1000,0.0,0.6418805794879019
143,21251.944328,1000,0.0,0.31099438266498697
144,21957.211172,1000,0.0,0.3106713102713512
145,23286.233591,1000,0.0,0.314964917356095
146,23198.897907,1000,0.0,0.31943304906182846
147,23354.318626,1000,0.0,0.32990584495239067
148,23392.330513,1000,0.0,0.314971567182473
149,23161.619228,1000,0.0,0.32366480813212245
150,23471.480791,1000,0.0,0.3260394020166847
151,23332.175568,1000,0.0,0.31353148826732863
152,23291.760358,1000,0.0,0.3145706007341099
153,23543.37029,1000,0.0,0.3246594458175337
154,23531.16002,1000,0.0,0.321743374890316
155,23056.503031,1000,0.0,0.32572833235736043
156,23016.334394,1000,0.0,0.3211032331803694
157,22756.845361,1000,0.0,0.32401205693259644
158,22375.745317,1000,0.0,0.31767237740565296
159,21645.346152,1000,0.0,0.3296156120489368
160,22696.709996,1000,0.0,0.3250427303863774
161,23243.076538,1000,0.0,0.32107563357096847
162,22072.82174,1000,0.0,0.3262757459530172
163,21871.624179,1000,0.0,0.32287406061481483
164,23873.275961,1000,0.0,0.31834809638941636
165,22736.751158,1000,0.0,0.3190987636118728
166,23898.56238,1000,0.0,0.31033896418155166
167,23723.927826,1000,0.0,0.32100512682766
168,23929.208475,1000,0.0,0.3170818486243253
169,23568.994729,1000,0.0,0.3157378196867809
170,23562.246223,1000,0.0,0.3153745004788628
171,22967.677621,1000,0.0,0.30833334241829263
172,23381.207193,1000,0.0,0.31290795869771
173,24101.471303,1000,0.0,0.3105676431297917
174,24224.375285,1000,0.0,0.3228514598258453
175,24076.349009,1000,0.0,0.3205841133191156
176,24176.18535,1000,0.0,0.31790304284302767
177,23610.518057,1000,0.0,0.3225406004770346
178,24767.172508,1000,0.0,0.31644414990556397
179,24580.560771,1000,0.0,0.31301824904800835
180,24231.228767,1000,0.0,0.3131864940183297
181,12754.325613,606,1.0,0.316427244170907
182,24166.250312,1000,0.0,0.3220959800143073
183,24307.534482,1000,0.0,0.316987280360603
184,24244.307084,1000,0.0,0.3233776648852545
185,24297.865758,1000,0.0,0.317594046965945
186,24440.735468,1000,0.0,0.32151920890307467
187,24217.469902,1000,0.0,0.3214979946146891
188,24321.779383,1000,0.0,0.331628548265859
189,23463.800075,953,1.0,0.3199574968215935
190,24174.289783,1000,0.0,0.31699083863023414
191,10876.758488,541,1.0,0.31600974459518805
192,24598.606177,1000,0.0,0.3168330149113648
