episode,reward,length,goal_reached,goal_distance
0,-8214.006506,1000,0.0,2.609818029038477
1,-6893.10341,1000,0.0,2.4983058510502305
2,-5905.841001,1000,0.0,1.7010220267695302
3,-2079.502383,1000,0.0,0.5794239687383624
4,1873.006116,1000,0.0,0.3485600316041534
5,3559.844621,735,1.0,0.04956357016690426
6,1908.553553,1000,0.0,0.34111432308889916
7,2568.339444,1000,0.0,0.12708107611638988
8,6172.564429,575,1.0,0.05683365759230369
9,1684.170047,195,1.0,0.05311064643982527
10,778.765463,177,1.0,0.3147708564014578
11,852.0229,182,1.0,0.4203589094417032
12,1026.473996,446,1.0,0.3692496471632785
13,-715.101199,1000,0.0,0.9182993023288527
14,-275.071512,1000,0.0,0.7174796933573463
15,2125.345119,171,1.0,0.5168859216236343
16,648.218976,74,1.0,0.5018602123776017
17,644.940804,72,1.0,0.5335796614923085
18,759.895951,82,1.0,0.5442364473867503
19,644.0209,72,1.0,0.5188167157549981
20,642.626305,74,1.0,0.5585064835084816
21,636.710012,71,1.0,0.5565297280082793
22,635.752878,73,1.0,0.5372671981245639
23,638.145035,76,1.0,0.5590095914438769
24,648.008904,78,1.0,0.5513703678525721
25,1931.218123,837,1.0,0.5647371691216944
26,627.173504,80,1.0,0.5320292789571228
27,632.134487,80,1.0,0.4988133173148486
28,610.109573,78,1.0,0.5551683190899513
29,628.023558,78,1.0,0.5196522006981655
30,640.171988,101,1.0,0.5626167015824778
31,1546.715851,113,1.0,0.4909011015335495
32,637.648942,75,1.0,0.5212065338150687
33,630.867753,78,1.0,0.5464541407958838
34,634.40017,76,1.0,0.572636716224512
35,637.918771,75,1.0,0.5336360982005283
36,643.316136,75,1.0,0.5199620826756784
37,646.337505,76,1.0,0.5360485709885454
38,646.992037,76,1.0,0.562624284355054
39,5489.495443,380,1.0,0.5897708306568077
40,3694.102593,194,1.0,0.5616768741538735
41,1395.576635,104,1.0,0.5207834075375369
42,643.628238,73,1.0,0.535778131344985
43,638.911054,75,1.0,0.5097845893880866
44,644.827947,77,1.0,0.4488066059290623
45,643.170022,75,1.0,0.49580718725877704
46,652.565586,75,1.0,0.47288298109393984
47,640.286882,73,1.0,0.5409156118324944
48,635.391324,73,1.0,0.5525704753675444
49,634.364775,73,1.0,0.5574113547119025
50,991.023628,1000,0.0,0.4225466895399322
51,17072.0136,1000,0.0,0.2003345923321531
52,11207.449051,1000,0.0,0.4588619427508452
53,16276.531175,1000,0.0,0.4025622637206623
54,15998.25136,1000,0.0,0.4785762588832612
55,16544.088148,1000,0.0,0.46904987739362125
56,17262.180665,1000,0.0,0.4718755014088713
57,16877.471579,1000,0.0,0.47723631881871437
58,16016.287252,1000,0.0,0.4737136739027346
59,15102.141406,1000,0.0,0.4803439897439972
60,16115.494557,1000,0.0,0.470384182415271
61,15825.842176,1000,0.0,0.4690715245510838
62,16855.020042,1000,0.0,0.47004938146558956
63,17539.810057,1000,0.0,0.4818493110363606
64,18683.572321,1000,0.0,0.4731419125527216
65,18903.65085,1000,0.0,0.47054394928775334
66,19424.552375,1000,0.0,0.47387447606596933
67,19538.047822,1000,0.0,0.4721930802170744
68,19538.360973,1000,0.0,0.47449975544352485
69,19510.972638,1000,0.0,0.46918366311369747
70,20519.192886,1000,0.0,0.4346180887962031
71,20617.440663,1000,0.0,0.45804697601083977
72,19728.306868,1000,0.0,0.4555540478979232
73,20409.099311,1000,0.0,0.44076744443735916
74,20272.28092,1000,0.0,0.4465787971885049
75,20520.422777,1000,0.0,0.45458165192377165
76,20266.026437,1000,0.0,0.4680835359967028
77,20606.451348,1000,0.0,0.4498487818210531
78,20632.235617,1000,0.0,0.45009653078834827
79,20596.451034,1000,0.0,0.47991428124788943
80,20970.530856,1000,0.0,0.3963908753883669
81,20834.073303,1000,0.0,0.35335285839995473
82,20798.776622,1000,0.0,0.3443032856203057
83,21101.658184,1000,0.0,0.3985822755574379
84,19627.583969,1000,0.0,0.29109697394685263
85,21641.286484,1000,0.0,0.4290093911068575
86,18410.6567,1000,0.0,0.21072780203421512
87,19267.397301,1000,0.0,0.21908678941266327
88,21050.742933,1000,0.0,0.21425668974794712
89,21461.920686,1000,0.0,0.18307351477214337
90,21817.630432,1000,0.0,0.2772375737962476
91,21290.950341,1000,0.0,0.09434716401355735
92,21465.062764,1000,0.0,0.049263263557800974
93,23102.752323,1000,0.0,0.2863229367964212
94,23041.73202,1000,0.0,0.4717939425378688
95,23395.03133,1000,0.0,0.20611647319853693
96,23584.057915,1000,0.0,0.4383025639320914
97,22702.877558,1000,0.0,0.012460820631876169
98,23221.487138,1000,0.0,0.4663196703327964
99,23847.340855,1000,0.0,0.17624654011124838
100,23553.089599,1000,0.0,0.16276056488726487
101,23672.596503,1000,0.0,0.20761025189568139
102,23774.440705,1000,0.0,0.24233789923868063
103,23857.589219,1000,0.0,0.25332359655749975
104,23690.821539,1000,0.0,0.25643266326967074
105,23889.548697,1000,0.0,0.3342527967964578
106,23658.281127,1000,0.0,0.28336014526545966
107,23860.341084,1000,0.0,0.2580009402744993
108,24090.060162,1000,0.0,0.24439090977264644
109,24037.554675,1000,0.0,0.15026055154093587
110,23348.214487,1000,0.0,0.3747012148898229
111,23488.917652,1000,0.0,0.3543667204515436
112,23408.848866,1000,0.0,0.348434568595463
113,23557.917019,1000,0.0,0.3292813819314605
114,23967.155312,1000,0.0,0.27413060592349225
115,23820.302095,1000,0.0,0.2613347108367677
116,23915.105399,1000,0.0,0.24945213115926054
117,24094.29015,1000,0.0,0.2083715032161368
118,24161.839053,1000,0.0,0.08885575842916317
119,24240.29619,1000,0.0,0.15807525368781988
120,24351.902132,1000,0.0,0.16848291930109238
121,24237.119515,1000,0.0,0.05934220340699874
122,24583.416227,1000,0.0,0.1254850958989225
123,24447.491911,1000,0.0,0.08522493691524331
124,24150.913194,1000,0.0,0.017413178895082104
125,24932.454541,1000,0.0,0.32207752718362015
126,24788.39604,1000,0.0,0.31410262710692033
127,24801.777756,1000,0.0,0.2764971885473028
128,24778.658735,1000,0.0,0.25414549453356844
129,24943.403063,1000,0.0,0.30718152333584625
130,24919.567155,1000,0.0,0.24654616959549946
131,24823.26708,1000,0.0,0.21944259640743743
132,24738.698947,1000,0.0,0.23215333389270532
133,24764.234387,1000,0.0,0.2099863580892886
134,24726.569053,1000,0.0,0.22364098314225636
135,24708.996546,1000,0.0,0.21123113806410748
136,24850.58221,1000,0.0,0.2112264956438491
137,24787.573816,1000,0.0,0.22045749863537045
138,24780.150481,1000,0.0,0.272123786567727
139,24814.402581,1000,0.0,0.21361699020618802
140,24525.3511,1000,0.0,0.18059666735009802
141,24821.745005,1000,0.0,0.18286787535374427
142,24539.496315,1000,0.0,0.20529132521063187
143,24235.727454,1000,0.0,0.27970434017175044
144,24530.699289,1000,0.0,0.24416321015529105
145,24991.810299,1000,0.0,0.23372601930513648
146,24965.05334,1000,0.0,0.2586419723807269
147,24711.136457,1000,0.0,0.24920386928857177
148,24990.668658,1000,0.0,0.2267248370148203
149,24976.782957,1000,0.0,0.272451387046287
150,24783.491732,1000,0.0,0.2632787463559101
151,25128.041649,1000,0.0,0.3241949475792094
152,25320.811244,1000,0.0,0.32415132236564564
153,25693.1927,1000,0.0,0.3492805578433401
154,26492.414962,1000,0.0,0.35523455365867956
155,26108.966131,1000,0.0,0.31102058819046124
156,26038.587608,1000,0.0,0.18462417569075246
157,25285.550388,1000,0.0,0.07181092846640853
158,24242.891523,1000,0.0,0.12468657190866657
159,24298.432276,1000,0.0,0.11366439297679562
160,24342.52847,1000,0.0,0.15358669746155068
161,24476.493761,1000,0.0,0.21944276610253843
162,25186.833524,1000,0.0,0.21385222929416986
163,25467.794001,1000,0.0,0.27209003008617655
164,25426.986306,1000,0.0,0.32235940926693185
165,25892.542202,1000,0.0,0.3162662126270861
166,26225.833209,1000,0.0,0.3290958198202545
167,26570.294667,1000,0.0,0.3142812945046701
168,26641.978732,1000,0.0,0.2789928997393697
169,26544.312234,1000,0.0,0.2998932764919563
170,26410.950957,1000,0.0,0.28323672955949913
171,26230.934347,1000,0.0,0.2920845990236505
172,26420.777046,1000,0.0,0.3390318391777992
173,26491.852924,1000,0.0,0.3390186951559115
174,26905.159562,1000,0.0,0.2579853318940737
175,26859.969354,1000,0.0,0.25863775329871785
176,26873.761073,1000,0.0,0.20507484702855164
177,27011.429955,1000,0.0,0.2313961666514522
178,26971.973968,1000,0.0,0.18136561220318642
179,27132.844417,1000,0.0,0.18628731046868768
180,26812.96185,1000,0.0,0.176596178786785
181,26807.087498,1000,0.0,0.19257284580856296
182,27188.358373,1000,0.0,0.16492659250891373
183,27154.802975,1000,0.0,0.19295652791473272
184,27181.897847,1000,0.0,0.1713481271660512
185,27129.862604,1000,0.0,0.1326483142032043
186,26834.515824,1000,0.0,0.11934634744949037
187,26818.154809,1000,0.0,0.1287224223246203
188,26605.30368,1000,0.0,0.16005926413086188
189,26922.999154,1000,0.0,0.16223128367954562
190,26711.035567,1000,0.0,0.18307663640776434
191,26717.384026,1000,0.0,0.16822683958271928
192,26718.440741,1000,0.0,0.2315549512353124
193,26884.496508,1000,0.0,0.16090583648863382
194,26918.954677,1000,0.0,0.15449852835121425
195,26775.618799,1000,0.0,0.1550947542878892
196,26860.044118,1000,0.0,0.15275488305064436
197,26990.649176,1000,0.0,0.21548090329328992
198,26744.151382,1000,0.0,0.22575569204814436
199,26973.871773,1000,0.0,0.2316005342707132
200,26987.005953,1000,0.0,0.2346988885864507
201,26769.375062,1000,0.0,0.2775322094826093
202,26543.158087,1000,0.0,0.23371035257773118
203,26881.288027,1000,0.0,0.2905501094130629
204,26572.4967,1000,0.0,0.26718874464258985
205,26738.749694,1000,0.0,0.27201631487090666
206,26721.28321,1000,0.0,0.2850844855388214
207,26895.144941,1000,0.0,0.31299223747655225
208,26877.178347,1000,0.0,0.26523892986876685
209,26862.215284,1000,0.0,0.3532539820389843
210,26940.168863,1000,0.0,0.343271914875549
211,26835.964852,1000,0.0,0.31575369751324767
212,26864.939822,1000,0.0,0.30927178100388775
213,26783.750408,1000,0.0,0.2788600266920689
214,27016.19252,1000,0.0,0.31355832442096176
215,27228.656102,1000,0.0,0.23841026784998798
216,27012.714272,1000,0.0,0.23533386985264815
217,27141.340346,1000,0.0,0.20568721952799282
218,27074.933027,1000,0.0,0.32010606840120653
219,27001.770455,1000,0.0,0.36790169835861175
220,26699.320186,1000,0.0,0.4121644533899141
221,26540.489494,1000,0.0,0.3668462170775457
222,26854.950478,1000,0.0,0.30211384956206017
223,26914.111222,1000,0.0,0.31203800556940886
224,26676.35038,1000,0.0,0.42241538140439305
225,26949.75918,1000,0.0,0.3279038974187446
226,26935.033901,1000,0.0,0.3592266209604276
227,26937.07618,1000,0.0,0.32428014856791926
228,26849.440555,1000,0.0,0.363636156078035
229,26812.028294,1000,0.0,0.38804129986613095
230,26692.931374,1000,0.0,0.3965193396906297
231,26690.132893,1000,0.0,0.3766534958473997
232,26822.198265,1000,0.0,0.3321181092107707
233,26881.071381,1000,0.0,0.39462858940970386
234,27250.79437,1000,0.0,0.28076897842965476
235,27286.017274,1000,0.0,0.3211810062641899
236,27313.553908,1000,0.0,0.2087498664969729
237,27363.223919,1000,0.0,0.29407958291801295
238,27407.991136,1000,0.0,0.2218849941158734
239,27449.900702,1000,0.0,0.24227555601307763
240,27523.469431,1000,0.0,0.18869585002897882
241,27599.624852,1000,0.0,0.21753911424520395
242,27438.821407,1000,0.0,0.17846166621020823
243,27611.310916,1000,0.0,0.25395098356817536
244,27443.469572,1000,0.0,0.12400685749103282
245,27611.509413,1000,0.0,0.10575982451998658
246,27471.873369,1000,0.0,0.11937141782169945
247,27538.454419,1000,0.0,0.10191256430514913
248,27738.859042,1000,0.0,0.11629733562835957
249,27713.150341,1000,0.0,0.08477166189748947
250,27511.206342,1000,0.0,0.0953385630975263
251,27600.960533,1000,0.0,0.10568396725835619
252,27707.798357,1000,0.0,0.1117948988658031
253,27896.900731,1000,0.0,0.09953675044776064
254,27830.210715,1000,0.0,0.09219348310279542
255,27891.903233,1000,0.0,0.12238626128554753
256,27946.324708,1000,0.0,0.10581701623949645
257,27913.151784,1000,0.0,0.13779314415168867
258,28134.715729,1000,0.0,0.16391723753789889
259,28144.640197,1000,0.0,0.20800626310855436
260,28005.947906,1000,0.0,0.19458558048642505
261,27877.230113,1000,0.0,0.24312775721916918
262,27950.674342,1000,0.0,0.2646902923377639
263,27631.188354,1000,0.0,0.3149447757931531
264,27691.172454,1000,0.0,0.3031634448662118
265,27627.548919,1000,0.0,0.29681600162724486
266,27944.396428,1000,0.0,0.29606480558417686
267,27740.770388,1000,0.0,0.31706249679464604
268,27800.763423,1000,0.0,0.3239262512330898
269,27811.762694,1000,0.0,0.31157040475456704
