episode,reward,length,goal_reached,goal_distance
0,-5893.092949,1000,0.0,2.390115026404773
1,362.584595,187,1.0,0.3087264993140401
2,933.178593,278,1.0,0.31173907533422046
3,14496.311691,1000,0.0,0.4139875128820272
4,9180.866296,1000,0.0,0.3945517366186501
5,22218.650301,1000,0.0,0.3579538486765983
6,23517.63056,1000,0.0,0.35975155603171777
7,24071.460408,1000,0.0,0.37712290977076873
8,24718.259626,1000,0.0,0.3760993085430899
9,373.438582,188,1.0,0.28886164836936945
10,12077.832347,582,1.0,0.3745467752849338
11,24083.029458,1000,0.0,0.3514444869940104
12,23893.748198,1000,0.0,0.3590498698452933
13,23486.106368,1000,0.0,0.32981194260081154
14,23680.480758,1000,0.0,0.3390371070158877
15,23667.468003,1000,0.0,0.34689721059677625
16,24189.078426,1000,0.0,0.3560508879679723
17,24548.234695,1000,0.0,0.3467437831537926
18,24721.491083,1000,0.0,0.3671113173283452
19,24275.27528,1000,0.0,0.35265106856191886
20,23228.63021,1000,0.0,0.3545346185627436
21,14596.629761,665,1.0,0.31759252101491825
22,23767.078893,1000,0.0,0.35118515231244063
23,23341.617304,1000,0.0,0.329188737799017
24,23970.415626,1000,0.0,0.3454500569038999
25,24101.667902,1000,0.0,0.34395249517259513
26,24787.150164,1000,0.0,0.348126650507483
27,24521.536696,1000,0.0,0.3458040702516371
28,24744.010478,1000,0.0,0.35063240192021694
29,24837.015374,1000,0.0,0.33955377703231127
30,25025.152352,1000,0.0,0.33926011580928306
31,24815.201037,1000,0.0,0.33816312101611207
32,24891.936855,1000,0.0,0.3333365215109051
33,24501.153246,1000,0.0,0.328542704025313
34,22926.622554,1000,0.0,0.33957697838189066
35,21942.159506,1000,0.0,0.3362240876076856
36,24519.655421,1000,0.0,0.3371826029621393
37,21006.377079,1000,0.0,0.3346265029320096
38,24627.045075,1000,0.0,0.33973062579463076
39,24747.909996,1000,0.0,0.33900604832089093
40,24714.75212,1000,0.0,0.34086419393052364
41,24659.196352,1000,0.0,0.33130692231547376
42,24441.65024,1000,0.0,0.3216038246444781
43,24563.35506,1000,0.0,0.33912233358179994
44,24642.858675,1000,0.0,0.3349359878175036
45,24386.638777,1000,0.0,0.3231371625282506
46,-3654.931753,1000,0.0,1.9249162081926139
