episode,reward,length,goal_reached,goal_distance
0,-7004.692605,1000,0.0,2.152700771397268
1,-4440.408482,1000,0.0,1.0831054744255038
2,-6811.119794,1000,0.0,1.7944835102852414
3,-4293.177173,1000,0.0,1.5620498223064345
4,-4282.424178,1000,0.0,1.5620498223064345
5,-4123.746338,1000,0.0,1.5620498223064345
6,-4062.473404,1000,0.0,1.5620498223064345
7,-4032.799213,1000,0.0,1.5620498223064345
8,-4025.22405,1000,0.0,1.5654161413958678
9,-4543.226855,1000,0.0,1.6596449692223547
10,-4869.826585,1000,0.0,1.6568515646733277
11,-4215.997698,1000,0.0,1.5632687775235605
12,-4643.764303,1000,0.0,1.2443169162068988
13,-4229.291085,1000,0.0,1.5620498223064345
14,-3153.274653,1000,0.0,1.0876657448637006
15,-429.729091,1000,0.0,0.28957646532347064
16,-709.299929,1000,0.0,0.7940126650909788
17,-4498.216152,1000,0.0,2.408318791413916
18,-3800.124588,1000,0.0,2.4066583800309767
19,-3373.203359,1000,0.0,1.4715754010632933
20,-6282.391064,1000,0.0,2.2988136470834086
21,-5074.671297,1000,0.0,1.548860695701047
22,-3742.574049,1000,0.0,1.3833161778047602
23,-4152.985833,1000,0.0,1.2378952791962177
24,-4187.384755,1000,0.0,2.0441034928964177
25,-4453.632025,1000,0.0,1.9595962993782565
26,-4679.21516,1000,0.0,2.408319000503838
27,-4061.349478,1000,0.0,1.1633777740324922
28,-2951.82107,1000,0.0,1.0876657448637006
29,-3170.667191,1000,0.0,1.0876657448637006
30,-2879.983644,1000,0.0,0.6441501881441519
31,-1947.185605,1000,0.0,1.185215116592605
32,-3077.958795,1000,0.0,0.8992805506855247
33,-2961.780385,1000,0.0,0.978542049665162
34,-2759.562434,1000,0.0,0.7502864539036282
35,-2412.728091,754,1.0,0.373082993826035
36,-4220.655738,1000,0.0,1.0876657448637006
37,-6347.015795,1000,0.0,1.9618426443224484
38,-6065.56602,1000,0.0,2.181907976259752
39,-6345.827497,1000,0.0,2.8446819834573467
40,-2800.768688,1000,0.0,0.20648074007444575
41,1329.397402,1000,0.0,0.1985290829959177
42,-6942.614171,1000,0.0,1.9908292190836134
43,-6962.632356,1000,0.0,1.9916487409491388
44,-7021.208919,1000,0.0,2.0059572947660094
45,-7189.831208,1000,0.0,1.972333867005924
46,-7299.318331,1000,0.0,1.9992921984186185
47,-5671.481179,1000,0.0,0.9396799895721245
48,-397.795761,1000,0.0,0.17702541918151318
49,-3097.897428,1000,0.0,1.0135410951219788
50,-317.313614,847,1.0,0.23667250360160008
51,-5072.689471,1000,0.0,2.0670868186521067
52,-7045.422246,1000,0.0,2.51885130371869
53,-6596.50177,1000,0.0,2.2179934560376813
54,-6148.81022,1000,0.0,2.088693330627214
55,-5787.868819,1000,0.0,1.9465553014668187
56,-5407.768569,1000,0.0,1.7829668540234473
57,-998.649588,1000,0.0,0.8668365339733516
58,-1155.262993,1000,0.0,0.9021573476212038
59,-1073.370064,1000,0.0,0.8473471766336319
60,-1072.632556,1000,0.0,0.8475887366918128
61,-1075.851301,1000,0.0,0.9131631259445164
62,-912.941564,1000,0.0,0.7637056960924474
63,-900.522728,1000,0.0,0.8208456476247964
64,-997.592817,1000,0.0,0.8201788017497107
65,-1016.833033,1000,0.0,0.793976001278431
66,-955.60761,1000,0.0,0.7793741908599412
67,-962.529822,1000,0.0,0.7946421853916824
68,-985.530705,1000,0.0,0.802896738204357
69,-999.484171,1000,0.0,0.7978622806803648
70,-926.119137,1000,0.0,0.6874255315137622
71,646.817668,1000,0.0,0.23121735225610088
72,-731.158229,1000,0.0,0.6757914991877328
73,-800.458439,1000,0.0,0.7085612805969312
74,-1247.245566,1000,0.0,2.3978997476868638
75,7767.63178,1000,0.0,0.21014682107600932
76,-770.269981,1000,0.0,0.8899742381634864
77,-972.149482,1000,0.0,0.8502940395668115
78,-682.521221,1000,0.0,1.0685742868541779
79,1647.631985,1000,0.0,0.3085495943647101
80,5464.477114,1000,0.0,0.1953637683021844
81,4240.570734,1000,0.0,0.21508594660674915
82,7253.003053,1000,0.0,0.2819200967629904
83,6796.893362,1000,0.0,0.22432298639807588
84,6217.596898,1000,0.0,0.24209770675080805
85,6525.479158,1000,0.0,0.2496420093578889
86,4402.074954,1000,0.0,0.24756924708416972
87,7210.340346,1000,0.0,0.27439215306016007
88,4494.640136,1000,0.0,0.305352482427381
89,8393.348245,1000,0.0,0.3202194049555146
90,7818.286485,1000,0.0,0.36283072235610603
91,8459.953428,1000,0.0,0.36672624716382446
92,3446.173054,1000,0.0,0.6710683303780505
93,6547.910188,1000,0.0,0.34589452007939564
94,2600.176386,1000,0.0,0.5399447535421978
95,-678.065423,1000,0.0,0.7146352603480787
96,-665.822211,1000,0.0,0.7028652321896942
97,-730.913795,1000,0.0,0.7753479092283052
98,-887.503417,1000,0.0,0.7956689992288124
99,-974.044786,1000,0.0,0.8357388670418849
100,-1013.08611,1000,0.0,0.833930755585334
101,-893.459362,1000,0.0,0.7018861971733228
102,-838.664601,1000,0.0,0.7174611230840071
103,-842.950375,1000,0.0,0.7108044964237427
104,-804.12953,1000,0.0,0.7222039448399109
105,-837.83125,1000,0.0,0.7191212638087279
106,-811.738085,1000,0.0,0.7227571168501588
107,-727.05338,1000,0.0,0.7033865480699603
108,-683.917311,1000,0.0,0.7014950596231367
109,-678.112345,1000,0.0,0.7043199467889749
110,-672.905657,1000,0.0,0.704419168658826
111,-651.429677,1000,0.0,0.6902048706139097
112,-820.497395,1000,0.0,0.8258880761941079
113,-959.244696,1000,0.0,0.8137527638859895
114,-959.958741,1000,0.0,0.8243927697116488
115,-901.024748,1000,0.0,0.7799538788591351
116,-818.460921,1000,0.0,0.7274773681179414
117,-643.793112,1000,0.0,0.6633084085206322
118,-614.142665,1000,0.0,0.681178064914775
119,1939.3595,1000,0.0,0.29558828587270297
120,8804.896191,1000,0.0,0.2841544896235586
121,8438.726436,1000,0.0,0.31481486354929433
122,8995.505426,1000,0.0,0.24263499890029258
123,9179.841532,1000,0.0,0.2929659749820557
124,9287.248414,1000,0.0,0.2549732278147539
125,9349.452657,1000,0.0,0.24739408873473626
126,8002.877767,1000,0.0,0.24865242589030248
127,-554.475161,1000,0.0,0.6783572733272547
128,-698.609075,1000,0.0,0.7262680257917127
129,-758.98504,1000,0.0,0.7667275208567228
130,-803.942323,1000,0.0,0.7674848125052438
131,-810.034868,1000,0.0,0.7645638800178701
132,-750.005227,1000,0.0,0.72826341244665
133,-651.549623,1000,0.0,0.2067528395797875
134,7847.263619,1000,0.0,0.25506830476778886
135,6717.603011,1000,0.0,0.2716681194436686
136,9358.255503,1000,0.0,0.23956173015534848
137,9685.249536,1000,0.0,0.2950319461925329
138,-382.30152,1000,0.0,0.6485797354712296
139,-428.664771,1000,0.0,0.6456573505436124
140,-453.308733,1000,0.0,0.6626449805418904
141,-446.75028,1000,0.0,0.7091851348703977
142,-695.174431,1000,0.0,0.7332363849271376
143,-622.69014,1000,0.0,0.7445059464669622
144,-629.590253,1000,0.0,0.7642720332789147
145,-574.170367,1000,0.0,0.6791614127833353
146,-619.233301,1000,0.0,0.6825927795376707
147,2265.403337,1000,0.0,0.25766403040549135
148,9671.583415,1000,0.0,0.22200426253219596
149,9990.346246,1000,0.0,0.25548751952421095
150,9887.86715,1000,0.0,0.3172072357848666
151,10800.8225,1000,0.0,0.31507627694184986
152,10367.791393,1000,0.0,0.4534066305494809
153,10349.431037,1000,0.0,0.3809765662262803
154,10647.088275,1000,0.0,0.2611367101078653
155,11336.659935,1000,0.0,0.31487183561032117
156,11199.626946,1000,0.0,0.2948448669526172
157,11252.094705,1000,0.0,0.31142038572250014
158,10949.768492,1000,0.0,0.3535569788491615
159,11101.161977,1000,0.0,0.22573879817879464
160,11490.256427,1000,0.0,0.2563738076164669
161,11080.342014,1000,0.0,0.453823283072754
162,10761.927422,1000,0.0,0.42026378312647217
163,10737.588432,1000,0.0,0.4322462509236719
164,11054.396895,1000,0.0,0.36536401872059443
165,10899.102882,1000,0.0,0.4199729208983763
166,11059.018409,1000,0.0,0.38764110893359766
167,10907.756546,1000,0.0,0.405347923225038
168,-7488.032273,1000,0.0,1.9690066785529339
169,-7346.653377,1000,0.0,1.928888114292631
170,-7218.306354,1000,0.0,1.9457228822021257
171,-7178.296639,1000,0.0,1.9408067332189778
172,-7125.675462,1000,0.0,1.9034856098047646
173,-7043.833113,1000,0.0,1.9196227199291895
174,-7047.469478,1000,0.0,1.962349229076775
175,-4046.359312,1000,0.0,1.5620498223064345
176,-4048.307853,1000,0.0,1.5620498223064345
177,-4129.777971,1000,0.0,1.5620498223064345
178,-4190.968319,1000,0.0,1.5633652403078442
179,-4093.469603,1000,0.0,1.5620498223064345
180,-4061.833766,1000,0.0,1.5620498223064345
181,-4118.673475,1000,0.0,1.5620498223064345
182,-4142.763348,1000,0.0,1.5631591250465902
183,-4158.719287,1000,0.0,1.5620498223064345
184,-4130.370121,1000,0.0,1.5620498223064345
185,-4086.176222,1000,0.0,1.5620498223064345
186,-4077.182675,1000,0.0,1.5620498223064345
187,-4077.755475,1000,0.0,1.5620498223064345
188,11441.603368,1000,0.0,0.33976775318021707
189,11886.521275,1000,0.0,0.3578105705758894
190,11845.171321,1000,0.0,0.364371301920285
191,11446.987191,1000,0.0,0.35857732143171833
192,11547.381063,1000,0.0,0.3523796229822829
193,11247.19857,1000,0.0,0.34548581382931165
194,11446.04257,1000,0.0,0.35312514906437387
195,11467.330272,1000,0.0,0.33972858231644937
196,11485.201731,1000,0.0,0.31407694430180483
197,11396.758781,1000,0.0,0.36266420062442684
