episode,reward,length,goal_reached,goal_distance
0,-7304.021814,1000,0.0,2.81528125580589
1,-7889.957865,1000,0.0,3.59999898459801
2,-5052.244894,1000,0.0,1.3502584835720854
3,660.786467,1000,0.0,0.29973115524557564
4,2228.003025,550,1.0,0.06449824304644715
5,388.729459,120,1.0,0.087815010009705
6,461.308468,144,1.0,0.02744182987864767
7,541.742489,168,1.0,0.010201077712841086
8,303.701099,94,1.0,0.27344338848635424
9,620.227676,166,1.0,0.15069088826562416
10,298.216948,108,1.0,0.3810228685687667
11,489.904419,178,1.0,0.27565860303838047
12,334.048826,135,1.0,0.5209975481947537
13,313.298978,121,1.0,0.4504548144979697
14,341.422904,127,1.0,0.4652853698973291
15,460.330556,171,1.0,0.414472591631344
16,485.272963,122,1.0,0.39851505888787314
17,350.742284,105,1.0,0.4057805610509628
18,292.439569,104,1.0,0.5328252068202896
19,521.589757,76,1.0,0.42985679085796363
20,1336.865238,384,1.0,0.5620310954123169
21,312.031261,209,1.0,0.44641518672861025
22,5887.309216,668,1.0,0.08651935933500558
23,1420.925763,164,1.0,0.3175223512945073
24,256.495957,103,1.0,0.5959737963590493
25,253.892356,129,1.0,0.5855133513378438
26,888.40506,144,1.0,0.36056094032326075
27,268.822075,125,1.0,0.5748592420750036
28,246.380516,123,1.0,0.5715383519604491
29,15393.994389,1000,0.0,0.35322558714142577
30,14488.902158,1000,0.0,0.24109998488192944
31,16678.615734,1000,0.0,0.06229763977579408
32,17029.254865,1000,0.0,0.13021084058237206
33,16387.394681,1000,0.0,0.29416635499274163
34,16129.832591,1000,0.0,0.32693375491700355
35,15717.634412,1000,0.0,0.3653368794607978
36,16218.47414,1000,0.0,0.2059994097583891
37,15439.956807,1000,0.0,0.32354724965602316
38,15658.06595,1000,0.0,0.259226239201572
39,16067.351767,1000,0.0,0.19674899484173108
40,16393.55026,1000,0.0,0.21209841558041348
41,16100.240214,1000,0.0,0.20518508205400265
42,16684.988035,1000,0.0,0.1645234474473866
43,17706.782663,1000,0.0,0.08025921739006127
44,17961.32142,1000,0.0,0.014019005147527215
45,17518.428053,1000,0.0,0.07953026229411445
46,14871.49326,846,1.0,0.012081518294156907
47,16585.377688,954,1.0,0.06241141853712957
48,17542.820526,1000,0.0,0.07096323781351409
49,17859.174852,1000,0.0,0.04590773984190175
50,5530.548286,367,1.0,0.014395606720642117
51,17642.789651,1000,0.0,0.11292284672851653
52,6061.318847,401,1.0,0.10695975211915733
53,17031.824291,1000,0.0,0.094460944162333
54,-10611.31835,1000,0.0,3.599999904632572
55,10559.47917,910,1.0,0.28439804449585127
56,2890.982609,331,1.0,0.28004898771056336
57,10829.251591,1000,0.0,0.13637696283009146
58,12873.777559,1000,0.0,0.3761906065010103
59,16052.286893,1000,0.0,0.33783840796589565
60,16346.633078,1000,0.0,0.26503670820924197
61,16074.527051,1000,0.0,0.20817877636738052
62,16361.612679,1000,0.0,0.2241691340683336
63,17438.566627,1000,0.0,0.1869360740009817
64,17405.460526,1000,0.0,0.2238406785428604
65,17370.780658,1000,0.0,0.19116733398710203
66,17670.261395,1000,0.0,0.18089071277886543
67,17633.320423,1000,0.0,0.15217482719675876
68,17774.140353,1000,0.0,0.18111553276504844
69,17900.889391,1000,0.0,0.22091076780853813
70,17892.362652,1000,0.0,0.1375952230155035
71,18365.096498,1000,0.0,0.1256486666258221
72,18307.625252,1000,0.0,0.14462308219779346
73,18232.731741,1000,0.0,0.12178110297458103
74,18229.745264,1000,0.0,0.1342010914624653
75,18448.735268,1000,0.0,0.1296735881851798
76,18457.67554,1000,0.0,0.15329308160278568
77,18299.293627,1000,0.0,0.13323383061081712
78,18188.211748,1000,0.0,0.1149029370617551
79,18304.117182,1000,0.0,0.15557012593877367
80,18568.811617,1000,0.0,0.15339979501924528
81,18555.953779,1000,0.0,0.11842830129314813
82,18483.394244,1000,0.0,0.12273953124167251
